Model,#States,AMPL_M,AMPL_T,BVI_100,GBVI_100,GSVI_1,GSVI_100,OVI_100,QP_G,QP_G_T,QP_G_T_W,QP_G_W,SVI_1,SVI_100,TBVI_100,TGBVI_100,TGSVI_1,TGSVI_100,TOVI_100,TOVI_100_opt,TSVI_1,TSVI_100
RANDOM_Size_102_MinAct_5_Type-tree_MinTransProb_0.1_Model_15,102,0.0,0.0044,0.0058,0.0058,0.0058,0.0058,0.0058,0.005799999999998473,0.0058,0.0058,0.005799999999998473,0.0058,0.0058,0.0058,0.0058,,,0.0058,0.0058,,
RANDOM_Size_102_MinAct_5_Type-tree_MinTransProb_0.1_Model_16,102,0.0,0.0,0.0027,0.0027,0.0027,0.0027,0.0027,,0.0,0.0,,0.0027,0.0027,0.0027,0.0027,,,0.0027,0.0027,,
RANDOM_Size_102_MinAct_5_Type-tree_MinTransProb_0.1_Model_17,102,0.0,0.0,0.01,0.01,0.009999996,0.009999996,0.01,0.009999999999997367,0.01,0.01,0.009999999999997367,0.009999996,0.009999996,0.01,0.01,,,0.01,0.01,,
RANDOM_Size_102_MinAct_5_Type-tree_MinTransProb_0.1_Model_18,102,0.0,0.0,0.0034000000000000002,0.0034000000000000002,0.0034000000000000002,0.0034000000000000002,0.0034000000000000002,0.003399999999999951,0.0025,0.0025,0.003399999999999951,0.0034000000000000002,0.0034000000000000002,0.0034,0.0034,,,0.0034,0.0034,,
RANDOM_Size_102_MinAct_5_Type-tree_MinTransProb_0.1_Model_19,102,0.0,0.0,0.451,0.451,0.451,0.451,0.451,0.45099999999999973,0.451,0.451,0.45099999999999973,0.451,0.451,0.451,0.451,,,0.451,0.451,,
RANDOM_Size_102_MinAct_5_Type-tree_MinTransProb_0.1_Model_2,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_102_MinAct_5_Type-tree_MinTransProb_0.1_Model_20,102,0.0,0.0,5.459999999999999E-4,5.459999999999999E-4,5.459999999999999E-4,5.459999999999999E-4,5.459999999999999E-4,1.68144365431111E-6,0.0,0.0,1.68144365431111E-6,5.459999999999999E-4,5.459999999999999E-4,5.459999999999999E-4,5.459999999999999E-4,,,5.459999999999999E-4,5.459999999999999E-4,,
RANDOM_Size_102_MinAct_5_Type-tree_MinTransProb_0.1_Model_3,102,0.0,0.0,0.008,0.008,0.008,0.008,0.008,0.007999999999996898,0.008,0.008,0.007999999999996898,0.008,0.008,0.008,0.008,,,0.008,0.008,,
RANDOM_Size_102_MinAct_5_Type-tree_MinTransProb_0.1_Model_4,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_102_MinAct_5_Type-tree_MinTransProb_0.1_Model_5,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_102_MinAct_5_Type-tree_MinTransProb_0.1_Model_6,102,0.0,0.0,0.41550827291318093,0.4155080830878831,0.4155080760559207,0.4155080760559207,0.4155081565392793,,0.41550827291318093,0.41550827291318093,,0.41550778984128056,0.41550778984128056,0.41550827291318093,0.41550827291318093,,,0.41550827291318093,0.41550827291318093,,
RANDOM_Size_102_MinAct_5_Type-tree_MinTransProb_0.1_Model_7,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_102_MinAct_5_Type-tree_MinTransProb_0.1_Model_8,102,0.0,0.005,0.006000000000000001,0.006000000000000001,0.005999997911039229,0.005999997911039229,0.006,0.005999999999994717,0.2436,0.2436,0.005999999999994717,0.005999997542398491,0.005999997542398491,0.006000000000000001,0.006000000000000001,,,0.006,0.006,,
RANDOM_Size_102_MinAct_5_Type-tree_MinTransProb_0.1_Model_9,102,0.0,0.0,0.0014444444444444444,0.0014444444444444444,0.0014443849979999999,0.0014444026398,0.0014444444394000001,,0.0,0.0,,0.001444407508851,0.001444407848463,0.0014444444444444444,0.0014444444444444444,,,0.0014444444444444444,0.0014444444444444444,,
RANDOM_Size_102_MinAct_70_Type-tree_MinTransProb_0.1_Model_1,102,0.0,0.36000000000000004,0.36000000000000004,0.36000000000000004,0.36000000000000004,0.36000000000000004,0.36000000000000004,,0.36000000000000004,0.36000000000000004,,0.36000000000000004,0.36000000000000004,0.36000000000000004,0.36000000000000004,,,0.36000000000000004,0.36000000000000004,,
RANDOM_Size_102_MinAct_70_Type-tree_MinTransProb_0.1_Model_10,102,0.0,0.0,0.5788000000000001,0.5788000000000001,0.5788000000000001,0.5788000000000001,0.5788000000000001,0.5788000000000001,1.0,1.0,0.5788,0.5788000000000001,0.5788000000000001,0.5788000000000001,0.5788000000000001,,,0.5788000000000001,0.5788000000000001,,
RANDOM_Size_102_MinAct_70_Type-tree_MinTransProb_0.1_Model_11,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_102_MinAct_70_Type-tree_MinTransProb_0.1_Model_12,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_102_MinAct_70_Type-tree_MinTransProb_0.1_Model_13,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_102_MinAct_70_Type-tree_MinTransProb_0.1_Model_14,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.01,0.01,0.010000000000000002,0.009999999999998356,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.01,0.01,0.01,0.01,,,0.01,0.01,,
RANDOM_Size_102_MinAct_70_Type-tree_MinTransProb_0.1_Model_15,102,0.0,0.4431,0.4431,0.4431,0.4431,0.4431,0.4431,0.44309999999999994,0.4431,0.4431,0.44309999999999994,0.4431,0.4431,0.4431,0.4431,,,0.4431,0.4431,,
RANDOM_Size_102_MinAct_70_Type-tree_MinTransProb_0.1_Model_16,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.01,0.01,0.010000000000000002,0.009999999999995637,0.010000000000000002,0.010000000000000002,0.009999999999995637,0.01,0.01,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_102_MinAct_70_Type-tree_MinTransProb_0.1_Model_17,102,0.0,0.01,0.01,0.01,0.01,0.01,0.01,,0.01,0.01,,0.01,0.01,0.01,0.01,,,0.01,0.01,,
RANDOM_Size_102_MinAct_70_Type-tree_MinTransProb_0.1_Model_18,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_102_MinAct_70_Type-tree_MinTransProb_0.1_Model_19,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_102_MinAct_70_Type-tree_MinTransProb_0.1_Model_2,102,0.0,0.0,0.010000000000000002,0.010000000000000002,0.009999415685603986,0.009999415685603986,0.010000000000000002,,0.01,0.01,,0.009999415685603986,0.009999415685603986,0.01,0.01,,,0.01,0.01,,
RANDOM_Size_102_MinAct_70_Type-tree_MinTransProb_0.1_Model_20,102,0.0,0.0,0.010000000000000002,0.01,0.009999599983999359,0.009999599983999359,0.01,0.009999999999997788,0.01,0.01,0.009999999999997788,0.009999599983999359,0.009999599983999359,0.01,0.01,,,0.01,0.01,,
RANDOM_Size_102_MinAct_70_Type-tree_MinTransProb_0.1_Model_3,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_102_MinAct_70_Type-tree_MinTransProb_0.1_Model_4,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_102_MinAct_70_Type-tree_MinTransProb_0.1_Model_5,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.00999994999991,0.00999994999991,0.010000000000000002,0.01,0.010000000000000002,0.010000000000000002,0.009999999999987883,0.00999994999991,0.00999994999991,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_102_MinAct_70_Type-tree_MinTransProb_0.1_Model_6,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_102_MinAct_70_Type-tree_MinTransProb_0.1_Model_7,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000004,0.010000000000000004,0.010000000000000002,0.009999999999999565,0.010000000000000002,0.010000000000000002,0.009999999999999565,0.010000000000000004,0.010000000000000004,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_102_MinAct_70_Type-tree_MinTransProb_0.1_Model_8,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_102_MinAct_70_Type-tree_MinTransProb_0.1_Model_9,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_102_MinAct_90_Type-tree_MinTransProb_0.1_Model_1,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999904104375679,0.009999904104375679,0.010000000000000002,0.009999999999999998,0.010000000000000002,0.010000000000000002,0.009999999999995637,0.009999904104375679,0.009999904104375679,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_102_MinAct_90_Type-tree_MinTransProb_0.1_Model_10,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_102_MinAct_90_Type-tree_MinTransProb_0.1_Model_11,102,0.0,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,,0.7200000000000001,0.7200000000000001,,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,,,0.7200000000000001,0.7200000000000001,,
RANDOM_Size_102_MinAct_90_Type-tree_MinTransProb_0.1_Model_12,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999999999999998,0.010000000000000002,0.010000000000000002,0.009999999999999787,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_102_MinAct_90_Type-tree_MinTransProb_0.1_Model_13,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_102_MinAct_90_Type-tree_MinTransProb_0.1_Model_14,102,0.0,0.542,0.6775,0.6775,0.67749965824,0.6775,0.67749965824,,0.542,0.542,,0.67749965824,0.6775,0.6775,0.6775,,,0.6775,0.6775,,
RANDOM_Size_102_MinAct_90_Type-tree_MinTransProb_0.1_Model_15,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999599979999,0.009999599979999,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999999999999787,0.009999599979999,0.009999599979999,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_102_MinAct_90_Type-tree_MinTransProb_0.1_Model_16,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_102_MinAct_90_Type-tree_MinTransProb_0.1_Model_17,102,0.0,0.0,0.026200000000000005,0.026200000000000005,0.026200000000000005,0.026200000000000005,0.026200000000000005,0.026199999999999002,1.0,1.0,0.026199999999999002,0.026200000000000005,0.026200000000000005,0.026200000000000005,0.026200000000000005,,,0.026200000000000005,0.026200000000000005,,
RANDOM_Size_102_MinAct_90_Type-tree_MinTransProb_0.1_Model_18,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_102_MinAct_90_Type-tree_MinTransProb_0.1_Model_19,102,0.0,0.0,0.01,0.01,0.01,0.01,0.01,,0.01,0.01,,0.01,0.01,0.01,0.01,,,0.01,0.01,,
RANDOM_Size_102_MinAct_90_Type-tree_MinTransProb_0.1_Model_2,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.00999973755139037,0.00999973755139037,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999999999994475,0.00999973755139037,0.00999973755139037,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_102_MinAct_90_Type-tree_MinTransProb_0.1_Model_20,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_102_MinAct_90_Type-tree_MinTransProb_0.1_Model_3,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999995217031,0.009999995217031,0.010000000000000002,,0.010000000000000002,0.010000000000000002,,0.009999995217031,0.009999995217031,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_102_MinAct_90_Type-tree_MinTransProb_0.1_Model_4,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_102_MinAct_90_Type-tree_MinTransProb_0.1_Model_5,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_102_MinAct_90_Type-tree_MinTransProb_0.1_Model_6,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.01,0.010000000000000002,0.010000000000000002,0.009999999999988959,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_102_MinAct_90_Type-tree_MinTransProb_0.1_Model_7,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_102_MinAct_90_Type-tree_MinTransProb_0.1_Model_8,102,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999881901070182,0.009999881901070182,0.010000000000000002,0.01,0.010000000000000002,0.010000000000000002,0.009999999999995629,0.009999881901070182,0.009999881901070182,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_102_MinAct_90_Type-tree_MinTransProb_0.1_Model_9,102,0.0,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.2879999999999999,0.28800000000000003,0.28800000000000003,0.2879999999999999,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,,,0.28800000000000003,0.28800000000000003,,
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_1,102,0.0,0.0,0.012454249401994286,0.012454243347521323,0.012454030553575628,0.012453990880663781,0.012454238535174196,,,,,0.012453868935486386,0.012453869158437287,0.012454249401994332,0.012454249401994332,,,0.012454249401994332,0.012454249401994332,,
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_10,102,0.0,0.0,0.43716912138991076,0.4371687613533164,0.437168893467279,0.4371688923309924,0.4371691213898721,,0.43716912138991076,0.43716912138991076,,0.4371689628852094,0.4371690303956001,0.43716912138991065,0.43716912138991065,,,0.43716912138991065,0.43716912138991065,,
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_11,102,0.0,0.0,0.006767181434702885,0.006767181214964937,0.006766738750828273,0.006766739657232146,0.006767181104976798,,,,,0.006766650620128587,0.006766658617409181,0.006767181434702886,0.006767181434702886,,,0.006767181434702886,0.006767181434702886,,
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_12,102,0.0,0.0,0.0051425103514284335,0.005142502614403666,0.005142286352767121,0.005142239738963017,0.005142510042627372,,,,,0.005142281434660712,0.005142256443907203,0.005142510351428757,0.005142510351428757,,,0.005142510351428757,0.005142510351428757,,
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_13,102,0.0,0.0,8.889166890314934E-4,8.889159740447818E-4,8.888269430059386E-4,8.888007587592973E-4,8.88916688526403E-4,,,,,8.886934673068649E-4,8.886544404111047E-4,8.889166890314934E-4,8.889166890314934E-4,,,8.889166890314934E-4,8.889166890314934E-4,,
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_14,102,0.0,0.0,0.0026917053661308955,0.002691679358910299,0.0026915285836964097,0.0026915407259779653,0.0026917051108558587,,,,,0.0026914779311523343,0.0026915026418088558,0.002691705366130895,0.002691705366130895,,,0.002691705366130895,0.002691705366130895,,
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_15,102,0.0,0.0,0.007781407311510193,0.007781398547870633,0.007781363230704958,0.007780705830161311,0.0077814071812784425,,,,,0.007781384491828263,0.00778135885203758,0.007781407311510193,0.007781407311510193,,,0.007781407311510193,0.007781407311510193,,
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_16,102,0.0,0.0,0.05081368587013285,0.050813448494987534,0.05081304769202877,0.05081303872166845,0.05081368499194686,,,,,0.05081307673999988,0.050813267105631596,0.05081368587013288,0.05081368587013288,,,0.05081368587013288,0.05081368587013288,,
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_17,102,0.0,0.0,0.006903898612720694,0.006903897677575754,0.00690375892572769,0.006903758961594943,0.006903898368438154,,0.006903898612720694,0.006903898612720694,,0.006903642781515135,0.006903642843125663,0.006903898612720694,0.006903898612720694,,,0.006903898612720694,0.006903898612720694,,
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_18,102,0.0,0.0,0.0070703067252417895,0.007070302592407481,0.007070208626675691,0.0070702198627033384,0.0070703067151577075,,0.007070306725241789,0.007070306725241789,,0.00707022466343805,0.007070244136951793,0.007070306725241784,0.007070306725241784,,,0.007070306725241784,0.007070306725241784,,
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_19,102,0.0,0.0,0.0013896895848489392,0.001389685184633764,0.0013894067331814805,0.0013896167002359352,0.001389689577659141,,,,,0.0013894934060044977,0.0013894860416922296,0.0013896895848489392,0.0013896895848489392,,,0.0013896895848489392,0.0013896895848489392,,
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_2,102,0.0,0.0,0.003738,0.003738,0.003738,0.003738,0.003738,0.003737999999999916,0.0037379999999998543,0.003737999999999916,0.003737999999999916,0.003738,0.003738,0.003738,0.003738,,,,,,
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_20,102,0.0,0.0,0.1483472871489857,0.1483472624221891,0.1483469397681348,0.1483471211241959,0.14834727283110086,,,,,0.14834700394503303,0.14834704066240248,0.14834728714898568,0.14834728714898568,,,0.14834728714898568,0.14834728714898568,,
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_3,102,0.0,0.0,0.0033938587527834393,0.0033938330110539457,0.0033935852696850327,0.0033936071744239704,0.0033938583645487202,,,,,0.0033936420092104697,0.0033936325702112226,0.0033938587527834393,0.0033938587527834393,,,0.0033938587527834393,0.0033938587527834393,,
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_4,102,0.0,0.0,0.007662789999999999,0.007662789999999999,0.007662789999999999,0.007662789999999999,0.007662789999999999,,,,,0.007662789999999999,0.007662789999999999,0.007662789999999999,0.007662789999999999,,,0.007662789999999999,0.007662789999999999,,
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_5,102,0.0,0.0,0.0032680000000000005,0.0032680000000000005,0.0032680000000000005,0.0032680000000000005,0.0032680000000000005,,0.0032680000000000005,0.0032680000000000005,,0.0032680000000000005,0.0032680000000000005,0.0032680000000000005,0.0032680000000000005,,,0.0032680000000000005,0.0032680000000000005,,
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_6,102,0.0,0.0,0.0089652408607451,0.008965227949052329,0.008965187203256151,0.008965188994687972,0.008965240859591043,,,,,0.008965219227497653,0.008965220572291762,0.008965240860877187,0.008965240860877187,,,0.008965240860877187,0.008965240860877187,,
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_7,102,0.0,0.0,0.00523424571556837,0.005234128530264972,0.005234226149562385,0.005234228558894671,0.005234245194549616,,,,,0.005234227668308325,0.005234221516640596,0.005234245715568402,0.005234245715568402,,,0.005234245715568402,0.005234245715568402,,
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_8,102,0.0,0.0,0.007821668801172655,0.007821668782389485,0.00782125859758894,0.007821144208226,0.007821668801172339,,,,,0.007821414187867724,0.00782149896580948,0.007821668801172655,0.007821668801172655,,,0.007821668801172655,0.007821668801172655,,
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_9,102,0.0,0.0,0.0037122195033515515,0.0037119486,0.0037119671131162673,0.0037119583221202385,0.003712219503338386,,0.003712219503351551,0.003712219503351551,,0.0037118654736000047,0.0037118504074099873,0.0037122195033515515,0.0037122195033515515,,,0.0037122195033515515,0.0037122195033515515,,
