Model,#States,AMPL_M,AMPL_T,BVI_100,GBVI_100,OVI_100,QP_CON,QP_G,QP_G_T,QP_G_T_W,QP_G_W,TBVI_100,TGBVI_100,TOVI_100,TOVI_100_opt
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_13,102,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_14,102,,0.0,0.16620000000000001,0.16620000000000001,0.16620000000000001,,,1.0,1.0,,0.16620000000000001,0.16620000000000001,0.16620000000000001,0.16620000000000001
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_15,102,,,0.001,0.001,0.001,,0.001,0.0,0.0,0.001,0.001,0.001,0.001,0.001
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_16,102,,0.0,0.01,0.01,0.01,,,1.0,1.0,,0.01,0.01,0.01,0.01
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_17,102,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_18,102,,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,,0.006999999999999784,0.006999999999999999,0.006999999999999999,0.006999999999999784,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_19,102,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_2,102,,0.0,0.003,0.003,0.003,,0.003,0.0,0.0,0.003,0.003,0.003,0.003,0.003
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_20,102,,0.07744000000000001,0.07744000000000001,0.07744000000000001,0.07744000000000001,,0.07743999999999884,0.07744000000000001,0.07744000000000001,0.07743999999999884,0.07744000000000001,0.07744000000000001,0.07744000000000001,0.07744000000000001
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_21,102,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_22,102,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_23,102,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_24,102,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_25,102,,0.0,0.001,0.001,0.001,,9.999999999999673E-4,0.001,0.001,9.999999999999673E-4,0.001,0.001,0.001,0.001
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_26,102,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_27,102,,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,1.0,1.0,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_28,102,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_29,102,,0.0,0.01,0.01,0.01,,,1.0,1.0,,0.01,0.01,0.01,0.01
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_3,102,,0.0,0.003,0.003,0.003,,,0.0,0.0,,0.003,0.003,0.003,0.003
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_30,102,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_4,102,,0.0,0.05294000000000001,0.05294000000000001,0.05294000000000001,,0.052939999999997545,1.0,1.0,0.052939999999997545,0.05294000000000001,0.05294000000000001,0.05294000000000001,0.05294000000000001
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_5,102,,,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_6,102,,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,1.0,1.0,,0.01,0.01,0.01,0.01
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_7,102,,0.0,0.07200000000000001,0.07200000000000001,0.07200000000000001,,0.07199999999999973,1.0,1.0,0.07199999999999973,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.07200000000000001
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_8,102,,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.009999999999998673,0.010000000000000002,0.010000000000000002,0.009999999999998673,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_102_MinAct_8_Type-tree_MinTransProb_0.1_Model_9,102,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_1,102,,,0.007277829116942549,0.0072778290022635726,0.007277828051856299,,,,,,0.0072778291169425515,0.0072778291169425515,0.0072778291169425515,0.0072778291169425515
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_10,102,,0.0,0.002621874253033721,0.0026218511118550206,0.0026218734412001184,,,,,,0.0026218742530337204,0.0026218742530337204,0.0026218742530337204,0.0026218742530337204
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_11,102,,0.0,0.004976158520046051,0.004976027638655791,0.004976158520046051,,,,,,0.004976158520046051,0.004976158520046051,0.004976158520046051,0.004976158520046051
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_12,102,,0.0,0.030746184312712196,0.030746168557373877,0.03074618429622446,,,0.030746184312712196,0.030746184312712196,,0.0307461843127122,0.0307461843127122,0.0307461843127122,0.0307461843127122
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_13,102,,0.0,0.00477409909168971,0.004774096505526029,0.00477409909168971,,,,,,0.004774099091689712,0.004774099091689712,0.004774099091689712,0.004774099091689712
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_14,102,,0.0,0.008109707383770917,0.008109707232802025,0.008109707383129881,,,,,,0.008109707383770903,0.008109707383770903,0.008109707383770903,0.008109707383770903
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_15,102,,0.0,0.0036011907836787306,0.0036011440041652343,0.0036011907834092994,,,,,,0.0036011907836787306,0.0036011907836787306,0.0036011907836787306,0.0036011907836787306
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_16,102,,0.0,0.004116573355346894,0.004116572589563433,0.004116573342351848,,,,,,0.0041165733553468935,0.0041165733553468935,0.0041165733553468935,0.0041165733553468935
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_17,102,,0.0,4.440946269464936E-4,4.440943596397477E-4,4.440946220568612E-4,,,,,,4.440946269464936E-4,4.440946269464936E-4,4.440946269464936E-4,4.440946269464936E-4
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_18,102,,0.0,0.03598166058284444,0.03598159961043897,0.03598165303161554,,,,,,0.03598166058284443,0.03598166058284443,0.03598166058284443,0.03598166058284443
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_19,102,,0.0,0.013323617932722458,0.013323617896091447,0.013323615153051149,,,,,,0.013323617932722458,0.013323617932722458,0.013323617932722458,0.013323617932722458
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_2,102,,0.0,0.012804760505313753,0.012804737363014126,0.012804760505313753,,,,,,0.012804760505313753,0.012804760505313753,0.012804760505313753,0.012804760505313753
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_20,102,,0.0,0.006673333333333334,0.006673333333333334,0.006673333333333334,,,,,,0.006673333333333334,0.006673333333333334,0.006673333333333334,0.006673333333333334
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_21,102,,,0.0016494845360824743,0.0016494843988,0.0016494845360824743,,,,,,0.0016494845360824758,0.0016494845360824758,0.0016494845360824758,0.0016494845360824758
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_22,102,,0.0,0.008784812689588826,0.00878481084474308,0.008784807642856912,,,,,,0.008784812689588826,0.008784812689588826,0.008784812689588826,0.008784812689588826
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_23,102,,0.0,0.0026818584362699248,0.0026818575920040783,0.002681858208732095,,,,,,0.0026818584362699235,0.0026818584362699235,0.0026818584362699235,0.0026818584362699235
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_24,102,,0.0,0.0076878064728707635,0.007687798745395436,0.007687806448617824,,,,,,0.0076878064728707635,0.0076878064728707635,0.0076878064728707635,0.0076878064728707635
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_25,102,,0.0,0.10054024960705779,0.10054014555738892,0.10054024211722679,,,,,,0.10054025171088554,0.10054025171088554,0.10054025171088554,0.10054025171088554
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_26,102,,0.0,0.004743280000000001,0.004743280000000001,0.004743280000000001,,,0.004743280000000001,0.004743280000000001,,0.004743280000000001,0.004743280000000001,0.004743280000000001,0.004743280000000001
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_27,102,,0.0,0.009501161120304467,0.009501151319521266,0.00950116098505223,,,,,,0.009501161120304469,0.009501161120304469,0.009501161120304469,0.009501161120304469
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_28,102,,0.0,0.002068189443730481,0.002068172336518219,0.0020681885092909387,,,0.002068189443730481,0.002068189443730481,,0.002068189443730481,0.002068189443730481,0.002068189443730481,0.002068189443730481
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_29,102,,0.0,0.007765148037659146,0.007765146919797924,0.007765147956651856,,,,,,0.007765148037659147,0.007765148037659147,0.007765148037659147,0.007765148037659147
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_3,102,,0.0,0.0036269138207405327,0.003626907956234604,0.0036269138207405327,,,,,,0.0036269138207405344,0.0036269138207405344,0.0036269138207405344,0.0036269138207405344
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_30,102,,0.0,0.008815227289591021,0.008815227289573752,0.008815227289591021,,,,,,0.008815227289591021,0.008815227289591021,0.008815227289591021,0.008815227289591021
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_4,102,,0.0,0.003166740968043516,0.00316674016821074,0.003166740871772089,,,,,,0.0031667409680435185,0.0031667409680435185,0.0031667409680435185,0.0031667409680435185
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_5,102,,0.0,0.00639430282843767,0.006394302302930657,0.006394301663055247,,,0.00639430282843767,0.00639430282843767,,0.00639430282843767,0.00639430282843767,0.00639430282843767,0.00639430282843767
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_6,102,,0.0,0.007037258430460533,0.00703725734728597,0.00703725553135022,,,,,,0.007037258430460534,0.007037258430460534,0.007037258430460534,0.007037258430460534
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_7,102,,0.0,0.002392716859656638,0.0023927156586069733,0.002392716064246643,,,,,,0.002392716859656634,0.002392716859656634,0.002392716859656634,0.002392716859656634
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_8,102,,0.0,0.007588498106226048,0.007588483138707343,0.007588498105404487,,,0.007588498106226048,0.007588498106226048,,0.007588498106226047,0.007588498106226047,0.007588498106226047,0.007588498106226047
RANDOM_Size_102_Type-tree_MinTransProb_0.1_Model_9,102,,0.0,0.008738406588260772,0.00873840424798991,0.008738406588260772,,,,,,0.008738406588260772,0.008738406588260772,0.008738406588260772,0.008738406588260772
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_1,12,,0.0,0.9,0.9,0.9,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_10,12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_11,12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_12,12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_13,12,,0.0,0.11742857142857144,0.11742857142857144,0.117428509022214,,0.11742857142857144,1.0,1.0,0.11742857142857144,0.11742857142857145,0.11742857142857145,0.11742857142857145,0.11742857142857145
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_14,12,,0.0,0.56,0.5599999999999999,0.559999449,,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_15,12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_16,12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_17,12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_18,12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_19,12,,0.0,0.0010714285714285713,0.0010714285714285715,0.00107142721101,,0.0010714285714285713,0.0,0.0,0.0010714285714285715,0.0010714285714285713,0.0010714285714285713,0.0010714285714285713,0.0010714285714285713
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_2,12,,0.009000000000000001,0.010000000000000002,0.01,0.009999998999999999,,0.01,0.009000000000000001,0.009000000000000001,0.01,0.01,0.01,0.01,0.01
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_20,12,,0.008,0.009999999999999998,0.01,0.009999999999999475,,0.01,0.008,0.008,0.01,0.01,0.01,0.01,0.01
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_21,12,,0.0,0.010000000000000002,0.01,0.01,,0.009999999999999787,0.406,0.406,0.01,0.01,0.01,0.01,0.01
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_22,12,,0.001,0.0011111111111111111,0.0011111111111111111,0.0011111110000000001,,0.0011111111111111111,0.001,0.001,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_23,12,,0.0,0.010000000000000002,0.01,0.01,,0.009999999999991196,1.0,1.0,0.01,0.009999999999999998,0.01,0.01,0.01
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_24,12,,0.004,0.004,0.004,0.004,,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_25,12,,0.0,0.7022222222222222,0.7022222222222222,0.70222153,,0.7022222222222222,0.7022222222222222,0.7022222222222222,0.7022222222222222,0.7022222222222222,0.7022222222222222,0.7022222222222222,0.7022222222222222
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_26,12,,0.0,0.00816326530612245,0.008163264,0.008163264,,0.00816326530612245,1.0,1.0,0.00816326528,0.00816326530612245,0.00816326530612245,0.00816326530612245,0.00816326530612245
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_27,12,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.01,,0.009999999999999565,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_28,12,,0.01,0.01,0.01,0.01,,0.009999999999999787,0.01,0.01,0.01,0.01,0.01,0.01,0.01
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_29,12,,0.0,0.002,0.002,0.002,,0.0019999999999999575,0.0,0.0,0.002,0.002,0.002,0.002,0.002
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_3,12,,0.0,0.01,0.01,0.01,,0.009999999999999787,0.01,0.01,0.01,0.01,0.01,0.01,0.01
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_30,12,,0.01,0.01,0.01,0.01,,0.009999999999999787,0.01,0.01,0.01,0.01,0.01,0.01,0.01
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_4,12,,0.0,0.001851851851851852,0.0018518518518518517,0.0018518517900000002,,0.001851851851851852,0.001851851851851852,0.001851851851851852,0.0018518518518518517,0.001851851851851852,0.001851851851851852,0.001851851851851852,0.001851851851851852
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_5,12,,0.0,0.005,0.005,0.005,,0.005000000000000115,0.0,0.0,0.005,0.005,0.005,0.005,0.005
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_6,12,,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,,0.009999999999998968,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.01,0.01,0.01,0.01
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_7,12,,0.0,0.010000000000000002,0.01,0.009999999,,0.009999999999999934,0.01,0.01,0.01,0.01,0.01,0.01,0.01
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_8,12,,0.0,0.005,0.005,0.005,,0.005000000000000058,0.0,0.0,0.005,0.005,0.005,0.005,0.005
RANDOM_Size_12_MinAct_5_Type-tree_MinTransProb_0.1_Model_9,12,,0.01,0.01,0.01,0.01,,0.009999999999998899,0.01,0.01,0.01,0.01,0.01,0.01,0.01
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_1,12,,0.01,0.010000000000000002,0.01,0.01,,0.010025689557576406,0.01,0.01,0.010033604507402278,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_10,12,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.009999999999996362,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.01,0.01,0.01,0.01
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_11,12,,0.01,0.010000000000000002,0.01,0.01,,0.009999999999999454,0.01,0.01,0.01,0.01,0.01,0.01,0.01
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_12,12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_13,12,,0.01,0.01,0.01,0.01,,0.009999999999998078,0.01,0.01,0.01,0.01,0.01,0.01,0.01
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_14,12,,0.009000000000000001,0.009999999999999998,0.010000000000000002,0.009999992099216606,,0.010000000000000002,0.009000000000000001,0.009000000000000001,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_15,12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_16,12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_17,12,,0.14400000000000002,0.7199999999999995,0.7200000000000002,0.71999948068482,,0.7199999999999993,0.14400000000000002,0.14400000000000002,0.7200000000000002,0.7200000000000002,0.7200000000000002,0.7200000000000002,0.7200000000000002
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_18,12,,0.01,0.01,0.01,0.01,,0.009999999999999787,0.01,0.01,0.01,0.01,0.01,0.01,0.01
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_19,12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_2,12,,0.01,0.010000000000000002,0.01,0.01,,0.009999999999999534,0.01,0.01,0.01,0.01,0.01,0.01,0.01
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_20,12,,0.504,0.504,0.504,0.504,,0.5039999999999988,0.504,0.504,0.504,0.504,0.504,0.504,0.504
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_21,12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_22,12,,0.541,0.67625,0.67625,0.6762496588800001,,0.67625,0.541,0.541,0.67625,0.67625,0.67625,0.67625,0.67625
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_23,12,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.009999999999999787,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_24,12,,0.0,0.636764705882353,0.6367639832718454,0.6367646784114652,,0.6367647086931661,0.7376810705913556,0.7376810705913556,0.6367647086931661,0.6367647058823531,0.6367647058823531,0.6367647058823531,0.6367647058823531
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_25,12,,0.54,0.54,0.54,0.54,,0.5399999999999976,0.54,0.54,0.54,0.54,0.54,0.54,0.54
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_26,12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_27,12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_28,12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_29,12,,0.27,0.27,0.27,0.27,,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_3,12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_30,12,,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_4,12,,0.01,0.01,0.01,0.01,,0.009999999999998241,0.01,0.01,0.01,0.01,0.01,0.01,0.01
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_5,12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_6,12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_7,12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_8,12,,0.01,0.01,0.01,0.01,,0.009999999999999787,0.01,0.01,0.01,0.01,0.01,0.01,0.01
RANDOM_Size_12_MinAct_8_Type-tree_MinTransProb_0.1_Model_9,12,,0.01,0.01,0.01,0.01,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_1,12,,0.0,0.009999999999999998,0.009999952,0.009999994163644476,,0.010000000000000266,0.009999999999999985,0.009999999999999985,0.010000000000000266,0.01,0.01,0.01,0.01
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_10,12,,0.0,2.1534279173412004E-4,2.153428078129883E-4,2.1534316798966382E-4,,2.153432032301481E-4,2.153432032301481E-4,2.1534317360471651E-4,2.153432032301481E-4,2.1534320323014804E-4,2.1534320323014804E-4,2.1534320323014804E-4,2.1534320323014804E-4
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_11,12,,0.0,0.0077777777777777776,0.0077777777777777776,0.00777777040864712,,0.0077777778323291965,0.0077777777777777776,0.0077777777777777776,0.0077777777777777776,0.0077777777777777776,0.0077777777777777776,0.0077777777777777776,0.0077777777777777776
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_12,12,,0.0,0.5974480910917617,0.5974478816629114,0.5974480134655299,,0.5974480910917617,0.5974480910917617,0.5974480910917617,0.5974480910917617,0.5974480910917616,0.5974480910917616,0.5974480910917616,0.5974480910917616
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_13,12,,0.0,0.25811466942148714,0.25811464363642184,0.2581146519342762,,0.25811467240989555,0.25811467001158894,0.25811467001158894,0.25811467240989555,0.25811466942148764,0.25811466942148764,0.25811466942148764,0.25811466942148764
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_14,12,,0.0,0.005642885933091292,0.005642474637262899,0.005642883758512406,,0.005642885933091496,0.005642885933091496,0.005642885933091496,0.005642885933091496,0.005642885933091495,0.005642885933091495,0.005642885933091495,0.005642885933091495
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_15,12,,0.0,0.01,0.009999984,0.0099999952,,0.009999999999999827,0.01,0.01,0.009999999999999827,0.01,0.01,0.01,0.01
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_16,12,,0.0,0.5760849909584087,0.5760847385412933,0.5760840695476684,,0.5760849909584087,0.5760849909584086,0.5760849909584086,0.5760849909584087,0.5760849909584087,0.5760849909584087,0.5760849909584087,0.5760849909584087
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_17,12,,0.0,0.005625,0.005624986718785127,0.005624999703352979,,0.005625,0.005625,0.005625,0.005625,0.005624999999999999,0.005624999999999999,0.005624999999999999,0.005624999999999999
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_18,12,,0.0,0.009376623376623377,0.009376292233321861,0.00937662323441397,,0.009376623376623375,0.009376623376623375,0.009376623376623375,0.009376623376623375,0.009376623376623375,0.009376623376623375,0.009376623376623375,0.009376623376623375
